DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
04.06.2018;10.06.2018;NEG_HT;0;7986;Netz an Anbieter;7;7;;
04.06.2018;10.06.2018;NEG_NT;0;8745;Netz an Anbieter;7;7;;
04.06.2018;10.06.2018;NEG_HT;0;4,82;Anbieter an Netz;40;40;;
04.06.2018;10.06.2018;NEG_HT;0;4,82;Anbieter an Netz;40;40;;
04.06.2018;10.06.2018;NEG_HT;0;4,82;Anbieter an Netz;40;40;;
04.06.2018;10.06.2018;NEG_HT;0;4,82;Anbieter an Netz;40;40;;
04.06.2018;10.06.2018;NEG_HT;0;4,82;Anbieter an Netz;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;4,87;Anbieter an Netz;5;5;;
04.06.2018;10.06.2018;NEG_NT;0;2,65;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;2,65;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;2,65;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;2,65;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;143;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;143;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;143;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;143;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;143;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_NT;0;143;Netz an Anbieter;40;40;;
04.06.2018;10.06.2018;NEG_HT;0;769;Netz an Anbieter;15;15;;
04.06.2018;10.06.2018;NEG_HT;0;769;Netz an Anbieter;16;16;;
04.06.2018;10.06.2018;NEG_HT;0;769;Netz an Anbieter;5;5;;
04.06.2018;10.06.2018;NEG_HT;0;4,48;Anbieter an Netz;8;8;;
04.06.2018;10.06.2018;NEG_HT;0;2,9;Anbieter an Netz;8;8;;
04.06.2018;10.06.2018;NEG_HT;0;1,78;Anbieter an Netz;10;10;;
04.06.2018;10.06.2018;NEG_HT;0;0,66;Anbieter an Netz;10;10;;
04.06.2018;10.06.2018;NEG_HT;0;0,34;Netz an Anbieter;10;10;;
04.06.2018;10.06.2018;NEG_HT;0;0,85;Netz an Anbieter;10;10;;
04.06.2018;10.06.2018;NEG_HT;0;2,09;Netz an Anbieter;10;10;;
04.06.2018;10.06.2018;NEG_HT;0;3,09;Netz an Anbieter;20;20;;
04.06.2018;10.06.2018;NEG_HT;0;3,79;Netz an Anbieter;20;20;;
04.06.2018;10.06.2018;NEG_NT;0;2,85;Anbieter an Netz;7;7;;
04.06.2018;10.06.2018;NEG_HT;0;435;Netz an Anbieter;5;5;;
04.06.2018;10.06.2018;NEG_NT;0;348;Netz an Anbieter;5;5;;
04.06.2018;10.06.2018;NEG_HT;0;350;Netz an Anbieter;21;21;;
04.06.2018;10.06.2018;NEG_HT;0;489;Netz an Anbieter;6;6;;
04.06.2018;10.06.2018;NEG_HT;0;9500;Netz an Anbieter;5;5;;
