DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
02.07.2018;08.07.2018;NEG_HT;0;15,7;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;44;Netz an Anbieter;10;9;X;
02.07.2018;08.07.2018;NEG_HT;0;2;Netz an Anbieter;9;9;X;
02.07.2018;08.07.2018;NEG_HT;0;1;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;1,1;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;1,2;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;1,3;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;42;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;43;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;248;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_NT;0;2;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;246;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_NT;0;247;Netz an Anbieter;10;10;X;
02.07.2018;08.07.2018;NEG_NT;0;3501;Netz an Anbieter;11;11;X;
02.07.2018;08.07.2018;NEG_NT;0;3502;Netz an Anbieter;10;7;X;
02.07.2018;08.07.2018;NEG_NT;0;10,56;Anbieter an Netz;10;10;X;
02.07.2018;08.07.2018;NEG_NT;0;10,54;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;10,48;Anbieter an Netz;10;10;X;
02.07.2018;08.07.2018;NEG_NT;0;10,43;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;9,94;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;1380;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;1570;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;1760;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;1870;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;16,44;Anbieter an Netz;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;16,38;Anbieter an Netz;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;16,34;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;16,24;Anbieter an Netz;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;16,18;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;16,12;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;15,97;Anbieter an Netz;10;10;X;
02.07.2018;08.07.2018;NEG_HT;0;15,94;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;17,5;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;44,3;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;79;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;340;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;28,5;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;47,6;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;55;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;70;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;244;Netz an Anbieter;7;7;X;
02.07.2018;08.07.2018;NEG_NT;0;839;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;2222;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;2887;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;2887;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;2887;Netz an Anbieter;8;8;X;
02.07.2018;08.07.2018;NEG_HT;0;84,99;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;84,99;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;40,8;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;80,9;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;8,7;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;8,7;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;0,05;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;0,04;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;0,03;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;0,02;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;60;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;850;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;850;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;0,05;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;0,04;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;0,03;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;0,02;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;0,01;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;0,01;Anbieter an Netz;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;49;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;59;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_HT;0;69;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0;74;Netz an Anbieter;7;7;X;
02.07.2018;08.07.2018;NEG_NT;0;830;Netz an Anbieter;5;5;X;
02.07.2018;08.07.2018;NEG_NT;0,05;8499;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;NEG_NT;0,05;788;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;0,06;788;Netz an Anbieter;11;11;;
02.07.2018;08.07.2018;NEG_NT;0,07;788;Netz an Anbieter;11;11;;
02.07.2018;08.07.2018;NEG_NT;0,08;788;Netz an Anbieter;11;11;;
02.07.2018;08.07.2018;NEG_NT;0,17;5897;Netz an Anbieter;8;8;;
02.07.2018;08.07.2018;NEG_NT;0,19;5897;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;0,21;5978;Netz an Anbieter;15;15;;
02.07.2018;08.07.2018;NEG_NT;0,29;5978;Netz an Anbieter;9;9;;
02.07.2018;08.07.2018;NEG_NT;0,37;5978;Netz an Anbieter;9;9;;
02.07.2018;08.07.2018;NEG_NT;0,45;5978;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;0,75;492,75;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;1,9;298;Netz an Anbieter;8;8;;
02.07.2018;08.07.2018;NEG_NT;2;40;Netz an Anbieter;20;20;;
02.07.2018;08.07.2018;NEG_NT;2,3;435;Netz an Anbieter;8;8;;
02.07.2018;08.07.2018;NEG_NT;2,75;499,75;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;4,2;127,5;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;5;432;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;5;499;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;6,98;550;Netz an Anbieter;19;19;;
02.07.2018;08.07.2018;NEG_NT;6,98;940;Netz an Anbieter;12;12;;
02.07.2018;08.07.2018;NEG_NT;6,98;9300;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;7;8,8;Anbieter an Netz;5;5;;
02.07.2018;08.07.2018;NEG_NT;8;6,2;Anbieter an Netz;5;5;;
02.07.2018;08.07.2018;NEG_NT;8,31;1784,14;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;9;4,6;Anbieter an Netz;5;5;;
02.07.2018;08.07.2018;NEG_NT;13,63;1784,14;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;14;1700;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;14;1445;Netz an Anbieter;130;130;;
02.07.2018;08.07.2018;NEG_NT;14;1193;Netz an Anbieter;40;40;;
02.07.2018;08.07.2018;NEG_NT;14;940;Netz an Anbieter;44;44;;
02.07.2018;08.07.2018;NEG_NT;14;347;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;14;179;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;15;52,4;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;15;937;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;18,95;1784,14;Netz an Anbieter;7;7;;
02.07.2018;08.07.2018;NEG_NT;19;549;Netz an Anbieter;7;7;;
02.07.2018;08.07.2018;NEG_NT;19;548;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;19;548;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;23;348;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;23,13;385,5;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;30;58,8;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;30;40;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;30,4;45;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;30,8;50;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;31,2;55;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;31,6;60;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;32;65;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;33;5,2;Anbieter an Netz;5;5;;
02.07.2018;08.07.2018;NEG_NT;34;3,2;Anbieter an Netz;5;5;;
02.07.2018;08.07.2018;NEG_NT;35;1,3;Anbieter an Netz;5;5;;
02.07.2018;08.07.2018;NEG_NT;36;42;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;37;42;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;38;42;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;39;42;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;42,05;625;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;45;61,03;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;48;1000;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;48;817;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;50;558;Netz an Anbieter;40;40;;
02.07.2018;08.07.2018;NEG_NT;60;64,45;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;NEG_NT;60,98;4500;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;NEG_NT;72;558;Netz an Anbieter;40;40;;
02.07.2018;08.07.2018;NEG_NT;75;0,01;Netz an Anbieter;20;20;;
02.07.2018;08.07.2018;NEG_NT;79,9;9400;Netz an Anbieter;6;6;;
02.07.2018;08.07.2018;NEG_NT;80;450;Netz an Anbieter;7;7;;
02.07.2018;08.07.2018;NEG_NT;80;38;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;NEG_NT;80;40;Netz an Anbieter;8;8;;
02.07.2018;08.07.2018;NEG_NT;80,56;42,778;Netz an Anbieter;8;8;;
02.07.2018;08.07.2018;NEG_NT;80,75;38,36;Netz an Anbieter;49;11;;
02.07.2018;08.07.2018;POS_HT;115;3445;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;POS_HT;115,52;3448,36;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;POS_HT;116,04;3451,72;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;116,56;3455,08;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_HT;117,08;3458,44;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;117,6;3461,8;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;118,12;3465,16;Netz an Anbieter;53;53;;
02.07.2018;08.07.2018;POS_HT;118,64;3468,52;Netz an Anbieter;52;52;;
02.07.2018;08.07.2018;POS_HT;119,16;3471,88;Netz an Anbieter;52;52;;
02.07.2018;08.07.2018;POS_HT;119,68;3475,24;Netz an Anbieter;52;52;;
02.07.2018;08.07.2018;POS_HT;120,2;3478,6;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;120,72;3481,96;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_HT;121,24;3485,32;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_HT;121,76;3488,68;Netz an Anbieter;53;53;;
02.07.2018;08.07.2018;POS_HT;122,28;3492,04;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;POS_HT;122,8;3495,4;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;123,32;3498,76;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;123,84;3502,12;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;124,36;3505,48;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_HT;124,88;3508,84;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;132;4312,2;Netz an Anbieter;53;53;;
02.07.2018;08.07.2018;POS_NT;132,5;4312,559;Netz an Anbieter;53;53;;
02.07.2018;08.07.2018;POS_NT;133;4312,918;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_NT;133,5;4313,277;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;134;4313,636;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_NT;134,5;4313,995;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;POS_NT;135;4314,354;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;POS_NT;135,5;4314,713;Netz an Anbieter;53;53;;
02.07.2018;08.07.2018;POS_HT;136;6200;Netz an Anbieter;85;85;;
02.07.2018;08.07.2018;POS_HT;136;3700;Netz an Anbieter;17;17;;
02.07.2018;08.07.2018;POS_NT;136;4315,072;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_HT;136;3700;Netz an Anbieter;12;12;;
02.07.2018;08.07.2018;POS_NT;136,5;4315,431;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_NT;137;4315,79;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;137,5;4316,149;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_HT;138;9378;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_HT;138;62,87;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_NT;138;4316,508;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;138,5;4316,867;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;139;4317,226;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;139,5;4317,585;Netz an Anbieter;51;51;;
02.07.2018;08.07.2018;POS_HT;140;66,35;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_NT;140;72,91;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_NT;140;4317,944;Netz an Anbieter;52;52;;
02.07.2018;08.07.2018;POS_NT;140,5;4318,303;Netz an Anbieter;53;53;;
02.07.2018;08.07.2018;POS_NT;141;4318,662;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;141,5;4319,021;Netz an Anbieter;50;50;;
02.07.2018;08.07.2018;POS_NT;142;72,91;Netz an Anbieter;40;40;;
02.07.2018;08.07.2018;POS_HT;142;9999;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_NT;142;4319,38;Netz an Anbieter;49;49;;
02.07.2018;08.07.2018;POS_HT;142;3895;Netz an Anbieter;26;26;;
02.07.2018;08.07.2018;POS_NT;142,7;79,7;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_HT;143;66,35;Netz an Anbieter;40;40;;
02.07.2018;08.07.2018;POS_NT;145;72,91;Netz an Anbieter;40;40;;
02.07.2018;08.07.2018;POS_NT;145;67,93;Netz an Anbieter;10;10;;
02.07.2018;08.07.2018;POS_NT;145;9781;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_NT;145;9780;Netz an Anbieter;5;5;;
02.07.2018;08.07.2018;POS_NT;145,67;65,49;Netz an Anbieter;10;10;;
