DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
29.01.2018;04.02.2018;NEG_HT;0;46,42;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_HT;0;57,71;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_HT;0;230,67;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_HT;0;69;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_HT;0;72;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_HT;0;94;Netz an Anbieter;10;10;X;
29.01.2018;04.02.2018;NEG_HT;0;244;Netz an Anbieter;10;10;X;
29.01.2018;04.02.2018;NEG_HT;0;17,8;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_NT;9;18;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;9;117;Netz an Anbieter;40;40;;
29.01.2018;04.02.2018;NEG_NT;10;9500;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;15;489;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;15;489;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;15;687;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;15;687;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;18,2;150;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;19,49;6,5;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;19,69;180;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;19,99;24;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;20;16,91;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;20;5863;Netz an Anbieter;9;9;;
29.01.2018;04.02.2018;NEG_NT;20;70;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;56,667;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;43,333;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;30;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;23;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;21,333;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;19,667;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20;18;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;20,2;17,66;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;20,4;18,61;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;20,49;72;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;20,6;19,53;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;20,7;9999;Netz an Anbieter;15;15;;
29.01.2018;04.02.2018;NEG_NT;20,8;20,37;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;20,99;129;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;21;21,72;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;21,2;22,36;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;21,2;223;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;21,4;23,29;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;21,49;155;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;21,6;24,14;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;21,8;25,3;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;21,99;220;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;22;26,08;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;22;31,57;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;22;1,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;22;850;Netz an Anbieter;42;42;;
29.01.2018;04.02.2018;NEG_NT;22;400;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;22;287;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;22,22;499;Netz an Anbieter;22;22;;
29.01.2018;04.02.2018;NEG_NT;22,49;375;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;22,6;778;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;22,6;778;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;22,6;778;Netz an Anbieter;9;9;;
29.01.2018;04.02.2018;NEG_NT;22,99;620;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;23;1840;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;23;22,3;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;23;1840;Netz an Anbieter;142;142;;
29.01.2018;04.02.2018;NEG_NT;23;1840;Netz an Anbieter;45;45;;
29.01.2018;04.02.2018;NEG_NT;23;1840;Netz an Anbieter;55;55;;
29.01.2018;04.02.2018;NEG_NT;23;380;Netz an Anbieter;12;12;;
29.01.2018;04.02.2018;NEG_NT;23;129;Netz an Anbieter;9;9;;
29.01.2018;04.02.2018;NEG_NT;23,3;67,04;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;23,39;1782,15;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;23,49;730;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;23,5;225;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;23,99;820;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;24;368;Netz an Anbieter;8;8;;
29.01.2018;04.02.2018;NEG_NT;24;339,7;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;24;519;Netz an Anbieter;7;7;;
29.01.2018;04.02.2018;NEG_NT;24,17;359;Netz an Anbieter;7;7;;
29.01.2018;04.02.2018;NEG_NT;24,49;845;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;24,6;61,3;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;24,75;597,75;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;24,75;597,75;Netz an Anbieter;8;8;;
29.01.2018;04.02.2018;NEG_NT;24,9;869;Netz an Anbieter;15;15;;
29.01.2018;04.02.2018;NEG_NT;24,98;975;Netz an Anbieter;7;7;;
29.01.2018;04.02.2018;NEG_NT;24,98;469;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;25;2018,05;Netz an Anbieter;7;7;;
29.01.2018;04.02.2018;NEG_NT;25;5733;Netz an Anbieter;9;9;;
29.01.2018;04.02.2018;NEG_NT;25;299;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;25,04;869;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;25,18;869;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;25,59;960;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;25,8;305;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;25,9;50,13;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;25,98;700;Netz an Anbieter;18;18;;
29.01.2018;04.02.2018;NEG_NT;26;14,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;26,08;1782,15;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;26,61;125;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;26,98;950;Netz an Anbieter;6;6;;
29.01.2018;04.02.2018;NEG_NT;27;398;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;27;15,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;27,16;791,67;Netz an Anbieter;6;6;;
29.01.2018;04.02.2018;NEG_NT;27,16;588;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;27,18;869;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;27,19;200;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;27,2;40,87;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;27,27;869;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;27,56;869;Netz an Anbieter;15;15;;
29.01.2018;04.02.2018;NEG_NT;27,78;373,5;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;27,85;869;Netz an Anbieter;12;12;;
29.01.2018;04.02.2018;NEG_NT;28;3,25;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28;593;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28;16,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28;1990;Netz an Anbieter;8;8;;
29.01.2018;04.02.2018;NEG_NT;28;822;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28;1990;Netz an Anbieter;6;6;;
29.01.2018;04.02.2018;NEG_NT;28;553;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28;130;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28;1990;Netz an Anbieter;29;29;;
29.01.2018;04.02.2018;NEG_NT;28,01;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,11;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,21;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,31;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,37;500;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28,41;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,5;87,41;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,5;235;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28,5;235;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;28,51;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,61;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,71;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,77;1782,15;Netz an Anbieter;9;9;;
29.01.2018;04.02.2018;NEG_NT;28,81;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,91;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;28,95;625;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29;43,45;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29;17,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29,01;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;29,11;5997;Netz an Anbieter;6;6;;
29.01.2018;04.02.2018;NEG_NT;29,21;5997;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29,31;5997;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29,5;9877;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29,51;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;29,54;812,5;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29,61;5997;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;29,71;5997;Netz an Anbieter;11;11;;
29.01.2018;04.02.2018;NEG_NT;29,75;597,75;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;29,8;125,78;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;29,81;5997;Netz an Anbieter;12;12;;
29.01.2018;04.02.2018;NEG_NT;30;43,45;Netz an Anbieter;30;30;;
29.01.2018;04.02.2018;NEG_NT;30;43,45;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;30;18,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;30;14,56;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;30,13;2500;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;30,71;6000;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;31;43,45;Netz an Anbieter;40;40;;
29.01.2018;04.02.2018;NEG_NT;31;19,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;31;819;Netz an Anbieter;11;11;;
29.01.2018;04.02.2018;NEG_NT;31;26,3;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;31,1;117,8;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;31,3;9500;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;31,33;29,35;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;32;43,45;Netz an Anbieter;40;40;;
29.01.2018;04.02.2018;NEG_NT;32;43,45;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;32;808;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;32;33,1;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;32,4;101,88;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;32,66;44,14;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;33;106;Netz an Anbieter;20;20;;
29.01.2018;04.02.2018;NEG_NT;33;43,1;Netz an Anbieter;11;11;;
29.01.2018;04.02.2018;NEG_NT;33,7;96,64;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;33,99;58,93;Netz an Anbieter;10;10;;
29.01.2018;04.02.2018;NEG_NT;34;106;Netz an Anbieter;20;5;;
29.01.2018;04.02.2018;NEG_NT;34;53,1;Netz an Anbieter;11;7;;
29.01.2018;04.02.2018;NEG_NT;49,68;698;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;POS_NT;50,76;59,45;Netz an Anbieter;10;10;X;
29.01.2018;04.02.2018;NEG_NT;51,84;920;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_NT;52,92;4952;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;POS_NT;70,2;5100;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;POS_NT;70,2;59,46;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_NT;79,92;948;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_NT;81;4952;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;NEG_NT;86,4;855;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;POS_HT;89;67,6;Netz an Anbieter;5;5;;
29.01.2018;04.02.2018;NEG_NT;89,64;17,3;Netz an Anbieter;5;5;X;
29.01.2018;04.02.2018;POS_HT;90,12;66,17;Netz an Anbieter;11;11;;
29.01.2018;04.02.2018;POS_HT;91,17;66,61;Netz an Anbieter;11;11;;
29.01.2018;04.02.2018;POS_HT;91,42;67,6;Netz an Anbieter;11;11;;
29.01.2018;04.02.2018;POS_HT;92;56,9;Netz an Anbieter;5;5;;
