DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
19.02.2018;25.02.2018;NEG_NT;0;371;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;6,1;Anbieter an Netz;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;1,1;Anbieter an Netz;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;0,11;Anbieter an Netz;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;2,1;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;0;Anbieter an Netz;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;6,4;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;444;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;5690;Netz an Anbieter;9;9;;
19.02.2018;25.02.2018;NEG_NT;0;5790;Netz an Anbieter;8;8;;
19.02.2018;25.02.2018;NEG_NT;0;1364;Netz an Anbieter;23;23;;
19.02.2018;25.02.2018;NEG_HT;0;1,51;Anbieter an Netz;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;2,1;Anbieter an Netz;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;3,1;Anbieter an Netz;6;6;;
19.02.2018;25.02.2018;NEG_HT;0;4,1;Anbieter an Netz;6;6;;
19.02.2018;25.02.2018;NEG_HT;0;0;Anbieter an Netz;15;15;;
19.02.2018;25.02.2018;NEG_NT;0;277;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;0;7,77;Netz an Anbieter;15;15;;
19.02.2018;25.02.2018;NEG_HT;0;3,8;Netz an Anbieter;65;24;;
19.02.2018;25.02.2018;NEG_HT;0;3,75;Netz an Anbieter;66;66;;
19.02.2018;25.02.2018;NEG_HT;0;3,5;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;3,25;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;3;Netz an Anbieter;66;66;;
19.02.2018;25.02.2018;NEG_HT;0;2,75;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;2,5;Netz an Anbieter;64;64;;
19.02.2018;25.02.2018;NEG_HT;0;2,25;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;2;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;1,75;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;1,5;Netz an Anbieter;64;64;;
19.02.2018;25.02.2018;NEG_HT;0;1,25;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;1;Netz an Anbieter;65;65;;
19.02.2018;25.02.2018;NEG_HT;0;0,75;Netz an Anbieter;66;66;;
19.02.2018;25.02.2018;NEG_HT;0;0,5;Netz an Anbieter;67;67;;
19.02.2018;25.02.2018;NEG_HT;0;0,44;Netz an Anbieter;64;64;;
19.02.2018;25.02.2018;NEG_HT;0;0,38;Netz an Anbieter;64;64;;
19.02.2018;25.02.2018;NEG_HT;0;0,32;Netz an Anbieter;64;64;;
19.02.2018;25.02.2018;NEG_HT;0;0,26;Netz an Anbieter;64;64;;
19.02.2018;25.02.2018;NEG_HT;0;0,2;Netz an Anbieter;66;66;;
19.02.2018;25.02.2018;NEG_NT;0;850;Netz an Anbieter;40;40;;
19.02.2018;25.02.2018;NEG_NT;0;600;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;44;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;0;1364;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;0;1200;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;5800;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;0;9300;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_HT;0;1;Anbieter an Netz;14;14;;
19.02.2018;25.02.2018;NEG_NT;0;12;Netz an Anbieter;14;14;;
19.02.2018;25.02.2018;NEG_HT;0;0,1;Netz an Anbieter;40;40;;
19.02.2018;25.02.2018;NEG_HT;0;0,1;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;0,05;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;0,03;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;30;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;33;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;35;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;65;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;67;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;69;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;800;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;1150;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;8,3;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;6,2;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;2,6;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;1,2;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;3,5;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;8,7;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;10,6;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;21,4;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;9,5;Anbieter an Netz;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;9,51;Anbieter an Netz;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;64;Netz an Anbieter;6;6;X;
19.02.2018;25.02.2018;NEG_HT;0;139;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;670;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;671;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;1120;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5600;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5,8;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;0;Anbieter an Netz;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;3,47;Netz an Anbieter;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;3,48;Netz an Anbieter;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;3,49;Netz an Anbieter;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;696;Netz an Anbieter;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;697;Netz an Anbieter;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;698;Netz an Anbieter;7;7;X;
19.02.2018;25.02.2018;NEG_HT;0;1234;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;1235;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;1236;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;9,33;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;9,32;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;9,31;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;9,3;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;7,4;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;6,17;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5,7;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5,6;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5,5;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5,34;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;5,3;Anbieter an Netz;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;3,4;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;3;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;2,8;Anbieter an Netz;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;37;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;38;Netz an Anbieter;10;10;X;
19.02.2018;25.02.2018;NEG_HT;0;53;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;54;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;988;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;235;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_HT;0;88;Netz an Anbieter;7;7;X;
19.02.2018;25.02.2018;NEG_NT;0,3;8;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;0,6;8,06;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;0,9;8,12;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;1;0,75;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1;28,978;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;1;12,989;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;12,989;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;12,989;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;12,989;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;12,989;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;12,989;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;9,789;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;1;225;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,03;9999;Netz an Anbieter;15;15;;
19.02.2018;25.02.2018;NEG_NT;1,2;8,18;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;1,3;177;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;1,49;4899;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,49;4899;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,5;7,85;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,5;8,24;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;1,6;8,4;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,75;819,75;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,8;1189;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,8;10,4;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,8;1189;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,8;1189;Netz an Anbieter;9;9;;
19.02.2018;25.02.2018;NEG_NT;1,8;213;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,8;8,3;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;1,91;1786,57;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;1,98;1144;Netz an Anbieter;15;15;;
19.02.2018;25.02.2018;NEG_NT;1,99;569;Netz an Anbieter;7;7;;
19.02.2018;25.02.2018;NEG_NT;2;7,85;Netz an Anbieter;30;30;;
19.02.2018;25.02.2018;NEG_NT;2;0,82;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2;124;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2;1183;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2;1183;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2;1187;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2;1187;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2;305;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,08;1144;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;2,1;8,36;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,1;295;Netz an Anbieter;9;9;;
19.02.2018;25.02.2018;NEG_NT;2,18;1144;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,2;134;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,2;687;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,3;1350;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;NEG_NT;2,3;2,48;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,3;1350;Netz an Anbieter;145;145;;
19.02.2018;25.02.2018;NEG_NT;2,3;1350;Netz an Anbieter;44;44;;
19.02.2018;25.02.2018;NEG_NT;2,3;1350;Netz an Anbieter;58;58;;
19.02.2018;25.02.2018;NEG_NT;2,3;310;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,3;174;Netz an Anbieter;8;8;;
19.02.2018;25.02.2018;NEG_NT;2,4;144;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,4;8,42;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,42;150;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,48;1144;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,5;7,85;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;2,5;798;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,57;1144;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;2,6;2,92;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,6;164;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,64;180;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,66;1144;Netz an Anbieter;15;15;;
19.02.2018;25.02.2018;NEG_NT;2,7;235;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,7;235;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,7;8,48;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,75;819,75;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,75;1144;Netz an Anbieter;12;12;;
19.02.2018;25.02.2018;NEG_NT;2,79;1786,57;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,8;184;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;2,9;4,4;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,91;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;2,97;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3;7,85;Netz an Anbieter;40;40;;
19.02.2018;25.02.2018;NEG_NT;3;8,54;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3;5850;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,03;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,09;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,11;125;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,15;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,2;5,4;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;3,2;1990;Netz an Anbieter;8;8;;
19.02.2018;25.02.2018;NEG_NT;3,2;1990;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,2;1990;Netz an Anbieter;29;29;;
19.02.2018;25.02.2018;NEG_NT;3,21;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,27;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,29;491;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,32;290;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,33;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,39;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,45;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,5;7,85;Netz an Anbieter;40;40;;
19.02.2018;25.02.2018;NEG_NT;3,5;5,7;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;3,5;460;Netz an Anbieter;22;22;;
19.02.2018;25.02.2018;NEG_NT;3,5;580;Netz an Anbieter;18;18;;
19.02.2018;25.02.2018;NEG_NT;3,5;660;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;NEG_NT;3,51;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,53;373,5;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,57;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,6;9500;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,63;5997;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;NEG_NT;3,67;1786,57;Netz an Anbieter;8;8;;
19.02.2018;25.02.2018;NEG_NT;3,69;5997;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,72;791,67;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;NEG_NT;3,72;1274;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;NEG_NT;3,74;5997;Netz an Anbieter;11;11;;
19.02.2018;25.02.2018;NEG_NT;3,74;625;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,75;819,75;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;3,75;819,75;Netz an Anbieter;7;7;;
19.02.2018;25.02.2018;NEG_NT;3,8;7,22;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;3,81;5997;Netz an Anbieter;11;11;;
19.02.2018;25.02.2018;NEG_NT;3,88;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,95;5997;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;3,95;1000;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;4;7,85;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;4,1;8,45;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;4,16;2500;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;4,37;5000;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;4,4;9,2;Netz an Anbieter;30;30;;
19.02.2018;25.02.2018;NEG_NT;4,5;21;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;NEG_NT;4,58;7500;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;4,62;8,6;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;4,7;10,12;Netz an Anbieter;30;14;;
19.02.2018;25.02.2018;NEG_NT;21,6;1342;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;28,08;4825;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;39,96;12,4;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;41,04;4388;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;43,2;78;Netz an Anbieter;6;6;X;
19.02.2018;25.02.2018;NEG_NT;49,68;450;Netz an Anbieter;7;7;X;
19.02.2018;25.02.2018;NEG_NT;52,92;520;Netz an Anbieter;7;7;X;
19.02.2018;25.02.2018;NEG_NT;56,16;398;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;60,48;116;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;64,8;7;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;66,96;4425;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;66,96;4;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;69,32;6250;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;70,2;0,15;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_NT;72,36;865;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;73,44;0,4;Anbieter an Netz;5;5;X;
19.02.2018;25.02.2018;NEG_NT;73,44;813;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;74,52;4,5;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_NT;74,67;187,5;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;75,6;5600;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;77,76;1;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;79,92;0,78;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;81;4000;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;81,77;7500;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;82,08;6;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;83,16;811;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;85,32;579;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;86,4;3900;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;87,48;293;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_NT;88,07;1000;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;88,56;450;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_NT;88,82;3447;Netz an Anbieter;7;7;;
19.02.2018;25.02.2018;POS_NT;88,82;3447;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;NEG_NT;89,64;738;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;89,64;94;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;90;57,91;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;NEG_NT;91,8;250;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;91,82;58,43;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;POS_HT;92;55,9;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;92,88;93,3;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;93;58,6;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;POS_HT;93,64;58,85;Netz an Anbieter;10;10;;
19.02.2018;25.02.2018;POS_HT;94;148,23;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;POS_HT;94,21;8750;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;POS_HT;94,28;2944;Netz an Anbieter;7;7;;
19.02.2018;25.02.2018;POS_HT;94,28;2944;Netz an Anbieter;6;6;;
19.02.2018;25.02.2018;POS_NT;95;80;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;95,04;240;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;95,04;0,59;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;NEG_NT;95,04;92;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;95,45;59,43;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;POS_HT;96;57,6;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;NEG_NT;97,2;9;Netz an Anbieter;5;5;X;
19.02.2018;25.02.2018;POS_HT;97,27;59,87;Netz an Anbieter;20;20;;
19.02.2018;25.02.2018;POS_HT;98;9999;Netz an Anbieter;5;5;;
19.02.2018;25.02.2018;POS_NT;98;9999;Netz an Anbieter;5;5;;
