DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
05.02.2018;11.02.2018;NEG_HT;0;189,4;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;1,2;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;24,9;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;117;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;206;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;77;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;19;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;39;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;240;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;250;Netz an Anbieter;8;8;;
05.02.2018;11.02.2018;NEG_HT;0;250;Netz an Anbieter;6;6;;
05.02.2018;11.02.2018;NEG_HT;0;150;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;199;Netz an Anbieter;13;13;;
05.02.2018;11.02.2018;NEG_HT;0;5;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;7;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;69;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;0;12,5;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;235;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;235;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;5,9;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;1,8;Netz an Anbieter;40;40;;
05.02.2018;11.02.2018;NEG_HT;0;0,28;Anbieter an Netz;50;50;;
05.02.2018;11.02.2018;NEG_HT;0;209;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;209;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;127;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;127;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;180;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;217;Netz an Anbieter;6;6;;
05.02.2018;11.02.2018;NEG_HT;0;221;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;245;Netz an Anbieter;6;6;;
05.02.2018;11.02.2018;NEG_HT;0;46,59;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;49,77;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;59,31;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;62,49;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;65,67;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;68,85;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;72,03;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;75,21;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;78,39;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;81,57;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;84,75;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;87,93;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;91,11;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;94,29;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;97,47;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;100,65;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;176,98;Netz an Anbieter;100;100;;
05.02.2018;11.02.2018;NEG_HT;0;253,31;Netz an Anbieter;100;100;;
05.02.2018;11.02.2018;NEG_HT;0;329,64;Netz an Anbieter;100;52;;
05.02.2018;11.02.2018;NEG_HT;0;8,43;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;11,61;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;14,79;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;17,97;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;21,15;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;24,33;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;27,51;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;30,69;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;33,87;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;37,05;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;40,23;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;43,41;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;8;Netz an Anbieter;30;30;;
05.02.2018;11.02.2018;NEG_HT;0;8,1;Netz an Anbieter;15;15;;
05.02.2018;11.02.2018;NEG_HT;0;19,8;Netz an Anbieter;19;19;;
05.02.2018;11.02.2018;NEG_HT;0;39;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;29;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;220;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;300;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;130;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;224;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;112;Netz an Anbieter;9;9;;
05.02.2018;11.02.2018;NEG_HT;0;94;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;128;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;179;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;294;Netz an Anbieter;11;11;;
05.02.2018;11.02.2018;NEG_HT;0;105;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_HT;0;16,99;Netz an Anbieter;90;90;;
05.02.2018;11.02.2018;NEG_HT;0;11,99;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_HT;0;11,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;11,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;11,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;11,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;9,99;Netz an Anbieter;30;30;;
05.02.2018;11.02.2018;NEG_HT;0;9,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;9,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;9,99;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_HT;0;5,99;Netz an Anbieter;25;25;;
05.02.2018;11.02.2018;NEG_HT;0;5,99;Netz an Anbieter;25;25;;
05.02.2018;11.02.2018;NEG_HT;0;7;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;70;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;70;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;90;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;150;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;450;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7,2;Anbieter an Netz;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;7,21;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;66;Netz an Anbieter;6;6;X;
05.02.2018;11.02.2018;NEG_HT;0;91;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;435;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;700;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;870;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;5600;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;541;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;322;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;5,2;Anbieter an Netz;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;4,2;Anbieter an Netz;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;3,3;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;1,6;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;375;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;438;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;8,4;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;8,5;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;8,6;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;44,1;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;44,2;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;348;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;428;Netz an Anbieter;6;6;X;
05.02.2018;11.02.2018;NEG_HT;0;697;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;698;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;1836;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;1837;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_NT;0;17,1;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;0,2;Anbieter an Netz;8;8;X;
05.02.2018;11.02.2018;NEG_NT;0;93;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;13,9;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;21;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;50;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;77;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;93;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;202;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;780;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;398;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;590;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;720;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;999;Netz an Anbieter;6;6;X;
05.02.2018;11.02.2018;NEG_HT;0;12,8;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7,9;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7,81;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7,8;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;7,7;Anbieter an Netz;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;5,74;Anbieter an Netz;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;26,8;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;11;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;12,5;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;16,8;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;36,8;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;46,9;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;56,9;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;66,9;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;76,9;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;78;Netz an Anbieter;10;10;X;
05.02.2018;11.02.2018;NEG_HT;0;84;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;86;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;91,1;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;127;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;188;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;45;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;109;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_HT;0;444;Netz an Anbieter;5;5;X;
05.02.2018;11.02.2018;NEG_NT;4,34;850;Netz an Anbieter;40;40;;
05.02.2018;11.02.2018;NEG_NT;4,34;400;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;4,34;17;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;4,78;32,64;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;5,22;48,28;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;5,66;63,92;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;5,8;0,3;Anbieter an Netz;5;5;;
05.02.2018;11.02.2018;NEG_NT;6,56;79,56;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;7,8;9,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;8;5750;Netz an Anbieter;9;9;;
05.02.2018;11.02.2018;NEG_NT;8;133;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;8;88;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;8;130;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;8,61;150;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;8,85;95,2;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;8,94;110,84;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;9;5800;Netz an Anbieter;9;9;;
05.02.2018;11.02.2018;NEG_NT;9,23;126,48;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;9,75;498,75;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;9,8;4,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;9,82;180;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;10;9500;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;10;1499;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;10,09;1499;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;10,12;142,12;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;10,18;2,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;10,38;1499;Netz an Anbieter;15;15;;
05.02.2018;11.02.2018;NEG_NT;10,67;1499;Netz an Anbieter;12;12;;
05.02.2018;11.02.2018;NEG_NT;10,87;19;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;11;869;Netz an Anbieter;15;15;;
05.02.2018;11.02.2018;NEG_NT;11;14,1;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;11,01;157,76;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;11,14;869;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;11,28;869;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;11,44;14,31;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;11,56;178;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;11,86;14,91;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;11,9;173,4;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;12;39;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;12,25;723;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;12,29;15,38;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;12,35;200;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;12,5;225;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;12,71;15,53;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;12,79;189,04;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;12,9;14,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;12,94;89;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,01;250;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13,1;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,14;16,09;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;13,2;5997;Netz an Anbieter;11;11;;
05.02.2018;11.02.2018;NEG_NT;13,3;5997;Netz an Anbieter;11;11;;
05.02.2018;11.02.2018;NEG_NT;13,45;279;Netz an Anbieter;6;6;;
05.02.2018;11.02.2018;NEG_NT;13,5;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,57;16,52;Netz an Anbieter;30;30;;
05.02.2018;11.02.2018;NEG_NT;13,6;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,63;24,9;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13,67;365;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13,68;204,68;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,7;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,75;498,75;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13,8;1480;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13,8;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;13,8;1480;Netz an Anbieter;8;8;;
05.02.2018;11.02.2018;NEG_NT;13,8;1480;Netz an Anbieter;6;6;;
05.02.2018;11.02.2018;NEG_NT;13,9;34,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;13,9;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14;1,5;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14;17,03;Netz an Anbieter;30;30;;
05.02.2018;11.02.2018;NEG_NT;14;29,51;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14;682;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;14;1990;Netz an Anbieter;8;8;;
05.02.2018;11.02.2018;NEG_NT;14;1990;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14;773;Netz an Anbieter;11;11;;
05.02.2018;11.02.2018;NEG_NT;14;730;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14;1990;Netz an Anbieter;29;29;;
05.02.2018;11.02.2018;NEG_NT;14,1;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,2;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,3;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,32;44;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14,33;373,5;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14,4;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,5;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,57;220,32;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,6;5997;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;14,7;5997;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14,75;31,52;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;14,8;5997;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14,9;54,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14,99;1699;Netz an Anbieter;7;7;;
05.02.2018;11.02.2018;NEG_NT;14,99;579;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;14,99;456,83;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15;27;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15;223;Netz an Anbieter;12;12;;
05.02.2018;11.02.2018;NEG_NT;15;587;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15;587;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15;686,49;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15;686,49;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15,01;375;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15,46;235,96;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;15,5;34,77;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;15,66;540,16;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15,87;350;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15,87;574;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;15,9;74,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;16;27;Netz an Anbieter;30;30;;
05.02.2018;11.02.2018;NEG_NT;16;27;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;16;295;Netz an Anbieter;9;9;;
05.02.2018;11.02.2018;NEG_NT;16,25;37,7;Netz an Anbieter;20;20;;
05.02.2018;11.02.2018;NEG_NT;16,32;625;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;16,35;251,6;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;16,9;94,7;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;16,98;2500;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;17;1700;Netz an Anbieter;6;6;;
05.02.2018;11.02.2018;NEG_NT;17;298;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;17;27;Netz an Anbieter;40;40;;
05.02.2018;11.02.2018;NEG_NT;17;41,74;Netz an Anbieter;30;30;;
05.02.2018;11.02.2018;NEG_NT;17;347,74;Netz an Anbieter;10;10;;
05.02.2018;11.02.2018;NEG_NT;17;1700;Netz an Anbieter;144;144;;
05.02.2018;11.02.2018;NEG_NT;17;465;Netz an Anbieter;5;5;;
05.02.2018;11.02.2018;NEG_NT;17;1700;Netz an Anbieter;44;44;;
05.02.2018;11.02.2018;NEG_NT;17;1700;Netz an Anbieter;55;55;;
05.02.2018;11.02.2018;NEG_NT;17;330;Netz an Anbieter;10;10;;
