DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
21.05.2018;27.05.2018;NEG_NT;0;5499;Netz an Anbieter;7;7;;
21.05.2018;27.05.2018;NEG_HT;0;3,26;Anbieter an Netz;10;10;;
21.05.2018;27.05.2018;NEG_HT;0;1,1;Anbieter an Netz;10;10;;
21.05.2018;27.05.2018;NEG_HT;0;0,02;Netz an Anbieter;10;10;;
21.05.2018;27.05.2018;NEG_HT;0;4,86;Netz an Anbieter;10;10;;
21.05.2018;27.05.2018;NEG_HT;0;2,69;Netz an Anbieter;10;10;;
21.05.2018;27.05.2018;NEG_HT;0;6,37;Netz an Anbieter;10;10;;
21.05.2018;27.05.2018;NEG_HT;0;9,38;Netz an Anbieter;12;12;;
21.05.2018;27.05.2018;NEG_HT;0;459;Netz an Anbieter;5;5;;
21.05.2018;27.05.2018;NEG_HT;0;459;Netz an Anbieter;5;5;;
21.05.2018;27.05.2018;NEG_HT;0;2,25;Anbieter an Netz;40;40;;
21.05.2018;27.05.2018;NEG_HT;0;2,25;Anbieter an Netz;40;40;;
21.05.2018;27.05.2018;NEG_HT;0;2,25;Anbieter an Netz;40;40;;
21.05.2018;27.05.2018;NEG_HT;0;2,25;Anbieter an Netz;40;40;;
21.05.2018;27.05.2018;NEG_HT;0;7,9;Netz an Anbieter;40;40;;
21.05.2018;27.05.2018;NEG_HT;0;163;Netz an Anbieter;5;5;;
21.05.2018;27.05.2018;NEG_HT;0;468;Netz an Anbieter;15;15;;
21.05.2018;27.05.2018;NEG_HT;0;468;Netz an Anbieter;15;15;;
21.05.2018;27.05.2018;NEG_HT;0;468;Netz an Anbieter;5;5;;
21.05.2018;27.05.2018;NEG_HT;0;405;Netz an Anbieter;5;5;;
21.05.2018;27.05.2018;NEG_HT;0;464;Netz an Anbieter;15;15;;
21.05.2018;27.05.2018;NEG_NT;0;299;Netz an Anbieter;5;5;;
21.05.2018;27.05.2018;NEG_NT;0;841;Netz an Anbieter;15;15;;
