DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
26.02.2018;04.03.2018;NEG_HT;0;1,98;Anbieter an Netz;19;19;;
26.02.2018;04.03.2018;NEG_HT;0;1,73;Anbieter an Netz;19;19;;
26.02.2018;04.03.2018;NEG_HT;0;1,25;Anbieter an Netz;19;19;;
26.02.2018;04.03.2018;NEG_HT;0;0,65;Anbieter an Netz;19;19;;
26.02.2018;04.03.2018;NEG_HT;0;0,26;Anbieter an Netz;19;19;;
26.02.2018;04.03.2018;NEG_HT;0;0,68;Netz an Anbieter;30;30;;
26.02.2018;04.03.2018;NEG_HT;0;1,17;Netz an Anbieter;30;30;;
26.02.2018;04.03.2018;NEG_NT;0;0,86;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;1,81;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;2,67;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;3,61;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;3,95;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;250;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;987;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;9,6;Anbieter an Netz;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;4,2;Anbieter an Netz;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;2,94;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;2,2;Anbieter an Netz;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;0,12;Anbieter an Netz;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;6,2;Anbieter an Netz;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;0,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;1,44;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;1,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;13,8;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;0,51;Anbieter an Netz;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;3,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;294;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;4,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;5,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;8,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;11,74;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;81;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;187;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;887;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;242;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;354;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;475;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;787;Netz an Anbieter;16;16;;
26.02.2018;04.03.2018;NEG_NT;0;1139;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;145;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;177;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;5690;Netz an Anbieter;9;9;;
26.02.2018;04.03.2018;NEG_NT;0;5790;Netz an Anbieter;8;8;;
26.02.2018;04.03.2018;NEG_HT;0;1,05;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;3,7;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;37,5;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;75;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;135;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;230;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;450;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;6,8;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;12,9;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;77,8;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;170;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;220;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;365;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;440;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;350;Netz an Anbieter;22;22;;
26.02.2018;04.03.2018;NEG_NT;0;435;Netz an Anbieter;22;22;;
26.02.2018;04.03.2018;NEG_HT;0;419,75;Netz an Anbieter;7;7;;
26.02.2018;04.03.2018;NEG_NT;0;819,75;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;819,75;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;819,75;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;819,75;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;819,75;Netz an Anbieter;7;7;;
26.02.2018;04.03.2018;NEG_HT;0;350;Netz an Anbieter;9;9;;
26.02.2018;04.03.2018;NEG_NT;0;150;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;1990;Netz an Anbieter;8;8;;
26.02.2018;04.03.2018;NEG_HT;0;250;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;5,1;Anbieter an Netz;6;6;;
26.02.2018;04.03.2018;NEG_HT;0;6,6;Anbieter an Netz;8;8;;
26.02.2018;04.03.2018;NEG_HT;0;8,1;Anbieter an Netz;8;8;;
26.02.2018;04.03.2018;NEG_HT;0;250;Netz an Anbieter;9;9;;
26.02.2018;04.03.2018;NEG_NT;0;987;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;987;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;0,89;Netz an Anbieter;8;8;;
26.02.2018;04.03.2018;NEG_NT;0;0,1;Anbieter an Netz;8;8;;
26.02.2018;04.03.2018;NEG_NT;0;1,1;Anbieter an Netz;8;8;;
26.02.2018;04.03.2018;NEG_NT;0;987;Netz an Anbieter;9;9;;
26.02.2018;04.03.2018;NEG_HT;0;1,9;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,9;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;2,22;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;3,7;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0;255;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_NT;0;1990;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;235;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;235;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;350;Netz an Anbieter;15;15;;
26.02.2018;04.03.2018;NEG_NT;0;750;Netz an Anbieter;15;15;;
26.02.2018;04.03.2018;NEG_HT;0;313;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_HT;0;313;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_HT;0;126;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;1188;Netz an Anbieter;6;6;;
26.02.2018;04.03.2018;NEG_NT;0;1182;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;180;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;245;Netz an Anbieter;6;6;;
26.02.2018;04.03.2018;NEG_HT;0;245,01;Netz an Anbieter;7;7;;
26.02.2018;04.03.2018;NEG_HT;0;0,28;Netz an Anbieter;72;72;;
26.02.2018;04.03.2018;NEG_HT;0;0,22;Netz an Anbieter;75;75;;
26.02.2018;04.03.2018;NEG_HT;0;0,16;Netz an Anbieter;75;75;;
26.02.2018;04.03.2018;NEG_HT;0;0,1;Netz an Anbieter;70;70;;
26.02.2018;04.03.2018;NEG_NT;0;850;Netz an Anbieter;40;40;;
26.02.2018;04.03.2018;NEG_NT;0;600;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;5,66;Netz an Anbieter;43;43;;
26.02.2018;04.03.2018;NEG_NT;0;5,52;Netz an Anbieter;45;45;;
26.02.2018;04.03.2018;NEG_NT;0;5,38;Netz an Anbieter;42;42;;
26.02.2018;04.03.2018;NEG_NT;0;5,24;Netz an Anbieter;43;43;;
26.02.2018;04.03.2018;NEG_NT;0;5,1;Netz an Anbieter;43;43;;
26.02.2018;04.03.2018;NEG_HT;0;3,2;Anbieter an Netz;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;2,4;Anbieter an Netz;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0;Anbieter an Netz;21;21;;
26.02.2018;04.03.2018;NEG_HT;0;24;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;29;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;39;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;200;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;0;Anbieter an Netz;8;8;;
26.02.2018;04.03.2018;NEG_HT;0;79,3;Netz an Anbieter;17;17;;
26.02.2018;04.03.2018;NEG_NT;0;5;Netz an Anbieter;8;8;;
26.02.2018;04.03.2018;NEG_HT;0;187;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;325;Netz an Anbieter;9;9;;
26.02.2018;04.03.2018;NEG_NT;0;787;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;1139;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;350;Netz an Anbieter;6;6;;
26.02.2018;04.03.2018;NEG_NT;0;990;Netz an Anbieter;6;6;;
26.02.2018;04.03.2018;NEG_HT;0;6,1;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;5,744;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;5,389;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;5,033;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;4,678;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;4,322;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;3,967;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;3,611;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;3,256;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;2,9;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,03;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,06;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,09;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,12;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,05;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,038;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,025;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0,013;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;0;Anbieter an Netz;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;303;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;303;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;1;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,95;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,9;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,85;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,8;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,75;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,7;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,65;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,6;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,55;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,5;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_HT;0;0,1;Netz an Anbieter;60;60;;
26.02.2018;04.03.2018;NEG_HT;0;0,1;Netz an Anbieter;40;40;;
26.02.2018;04.03.2018;NEG_NT;0;9999;Netz an Anbieter;15;15;;
26.02.2018;04.03.2018;NEG_HT;0;294;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_HT;0;310;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;295;Netz an Anbieter;9;9;;
26.02.2018;04.03.2018;NEG_NT;0;798;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;80;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;150;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;5600;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;9300;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;489;Netz an Anbieter;29;23;;
26.02.2018;04.03.2018;NEG_NT;0;1990;Netz an Anbieter;29;29;;
26.02.2018;04.03.2018;NEG_NT;0;5850;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;80;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;84;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;94;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;270;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;350;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;80;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;125;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;218,8;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;374;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0;125;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_HT;0;0,1;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;0,05;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;0,03;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;30;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;33;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;35;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;65;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;369;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;469;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;10,2;Anbieter an Netz;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;10,19;Anbieter an Netz;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;52;Netz an Anbieter;6;6;X;
26.02.2018;04.03.2018;NEG_HT;0;52,5;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;640;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;645;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;648;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5600;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;85;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;490;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;1499;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;7,5;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;6,2;Anbieter an Netz;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;1,2;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;0,15;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;1088;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5,7;Anbieter an Netz;6;6;X;
26.02.2018;04.03.2018;NEG_HT;0;0,16;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;0,86;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;468;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;500;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;670;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;698;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;699;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;1203;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;1212;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;1224;Netz an Anbieter;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;1227;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;28;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;28,5;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;633;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;666;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;959;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;598;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;9,8;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;9,77;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;9,7;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;9,3;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;7,4;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;6,17;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5,7;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5,6;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5,5;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5,34;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;5,3;Anbieter an Netz;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;3,4;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;3;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;2,8;Anbieter an Netz;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;2;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;3;Netz an Anbieter;10;10;X;
26.02.2018;04.03.2018;NEG_HT;0;5;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;54;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;127;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_HT;0;188;Netz an Anbieter;5;5;X;
26.02.2018;04.03.2018;NEG_NT;0,01;4,56;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_NT;0,01;5,64;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_NT;0,01;6,76;Netz an Anbieter;20;20;;
26.02.2018;04.03.2018;NEG_NT;0,01;7,02;Netz an Anbieter;30;30;;
26.02.2018;04.03.2018;NEG_NT;0,01;8,08;Netz an Anbieter;30;30;;
26.02.2018;04.03.2018;NEG_NT;0,26;160;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,29;1038;Netz an Anbieter;15;15;;
26.02.2018;04.03.2018;NEG_NT;0,3;1038;Netz an Anbieter;12;12;;
26.02.2018;04.03.2018;NEG_NT;0,3;806,48;Netz an Anbieter;15;15;;
26.02.2018;04.03.2018;NEG_NT;0,31;1038;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_NT;0,34;180;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,34;1038;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,37;1778,55;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,37;1038;Netz an Anbieter;12;12;;
26.02.2018;04.03.2018;NEG_NT;0,4;1038;Netz an Anbieter;15;15;;
26.02.2018;04.03.2018;NEG_NT;0,43;1038;Netz an Anbieter;12;12;;
26.02.2018;04.03.2018;NEG_NT;0,45;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,46;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,48;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,5;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,5;999;Netz an Anbieter;7;7;;
26.02.2018;04.03.2018;NEG_NT;0,5;9500;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,5;569;Netz an Anbieter;7;7;;
26.02.2018;04.03.2018;NEG_NT;0,51;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,53;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,53;218,8;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,54;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,56;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,58;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,59;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,61;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,63;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,64;5997;Netz an Anbieter;8;8;;
26.02.2018;04.03.2018;NEG_NT;0,66;5997;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,7;1100;Netz an Anbieter;6;6;;
26.02.2018;04.03.2018;NEG_NT;0,7;1100;Netz an Anbieter;146;146;;
26.02.2018;04.03.2018;NEG_NT;0,7;1100;Netz an Anbieter;45;45;;
26.02.2018;04.03.2018;NEG_NT;0,7;1100;Netz an Anbieter;57;57;;
26.02.2018;04.03.2018;NEG_NT;0,7;400;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_NT;0,7;234;Netz an Anbieter;8;8;;
26.02.2018;04.03.2018;NEG_NT;0,71;5997;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_NT;0,73;5997;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_NT;0,74;1778,55;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,75;5997;Netz an Anbieter;10;10;;
26.02.2018;04.03.2018;NEG_NT;0,77;5997;Netz an Anbieter;11;11;;
26.02.2018;04.03.2018;NEG_NT;0,79;374;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,8;235;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;0,8;235;Netz an Anbieter;5;5;;
26.02.2018;04.03.2018;NEG_NT;1;4,9;Netz an Anbieter;40;40;;
26.02.2018;04.03.2018;NEG_NT;1;4,9;Netz an Anbieter;40;22;;
26.02.2018;04.03.2018;NEG_NT;10,8;0,1;Anbieter an Netz;5;5;X;
26.02.2018;04.03.2018;NEG_NT;14,04;4;Netz an Anbieter;5;5;X;
