DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
05.03.2018;11.03.2018;NEG_HT;0;350;Netz an Anbieter;15;15;;
05.03.2018;11.03.2018;NEG_NT;0;770;Netz an Anbieter;15;15;;
05.03.2018;11.03.2018;NEG_HT;0;319;Netz an Anbieter;11;11;;
05.03.2018;11.03.2018;NEG_HT;0;319;Netz an Anbieter;11;11;;
05.03.2018;11.03.2018;NEG_NT;0;634;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;634;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;180;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;245;Netz an Anbieter;6;6;;
05.03.2018;11.03.2018;NEG_HT;0;245,01;Netz an Anbieter;6;6;;
05.03.2018;11.03.2018;NEG_NT;0;180;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;424;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;11,05;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;10,79;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;10,53;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;10,27;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;10,01;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;9,75;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;9,49;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;9,23;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;8,97;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;8,71;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;8,45;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;8,19;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;7,93;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;7,67;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;7,41;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;7,15;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;6,89;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;6,63;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;6,37;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5,67;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;4,97;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;4,27;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;3,57;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;2,87;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;2,17;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;1,47;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,77;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,07;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,059;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,048;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,037;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,026;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,015;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,004;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,007;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,018;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,029;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,04;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,051;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,062;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,073;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,084;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,095;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;325,21;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;345,54;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;365,87;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;386,2;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;406,53;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;426,86;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;447,19;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;467,52;Netz an Anbieter;30;30;;
05.03.2018;11.03.2018;NEG_HT;0;487,85;Netz an Anbieter;50;6;;
05.03.2018;11.03.2018;NEG_NT;0;255,39;Netz an Anbieter;50;50;;
05.03.2018;11.03.2018;NEG_NT;0;400;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;248,09;Netz an Anbieter;50;50;;
05.03.2018;11.03.2018;NEG_NT;0;255,39;Netz an Anbieter;50;50;;
05.03.2018;11.03.2018;NEG_NT;0;248,09;Netz an Anbieter;50;50;;
05.03.2018;11.03.2018;NEG_NT;0;240,79;Netz an Anbieter;50;50;;
05.03.2018;11.03.2018;NEG_NT;0;233,49;Netz an Anbieter;50;50;;
05.03.2018;11.03.2018;NEG_NT;0;226,19;Netz an Anbieter;30;30;;
05.03.2018;11.03.2018;NEG_NT;0;218,89;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;211,59;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;204,29;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;196,99;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;189,69;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;182,39;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;175,09;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;167,79;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;160,49;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;153,19;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;145,89;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;138,59;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;131,29;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;123,99;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;116,69;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;109,39;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;102,09;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;94,79;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;87,49;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;80,19;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;72,89;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;65,59;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;58,29;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;50,99;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;43,69;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;36,39;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;29,09;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,11;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;21,79;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;14,49;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;7,19;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,22;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,33;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,44;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,55;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,66;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,77;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,88;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;0,99;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,1;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,21;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,32;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,43;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,54;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,65;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,76;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,87;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;1,98;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;2,09;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;2,2;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;0,1;Anbieter an Netz;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,11;Anbieter an Netz;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,12;Anbieter an Netz;21;21;;
05.03.2018;11.03.2018;NEG_HT;0;24;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;29;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;39;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;225;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;230;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;374;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;745;Netz an Anbieter;6;6;;
05.03.2018;11.03.2018;NEG_HT;0;350;Netz an Anbieter;6;6;;
05.03.2018;11.03.2018;NEG_HT;0;220;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;325;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;600;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;275;Netz an Anbieter;6;6;;
05.03.2018;11.03.2018;NEG_HT;0;6;Anbieter an Netz;8;8;;
05.03.2018;11.03.2018;NEG_HT;0;79,9;Netz an Anbieter;17;17;;
05.03.2018;11.03.2018;NEG_NT;0;400;Netz an Anbieter;11;11;;
05.03.2018;11.03.2018;NEG_NT;0;153;Netz an Anbieter;8;8;;
05.03.2018;11.03.2018;NEG_HT;0;308;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;308;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;777;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_NT;0;777;Netz an Anbieter;12;12;;
05.03.2018;11.03.2018;NEG_NT;0;777;Netz an Anbieter;15;15;;
05.03.2018;11.03.2018;NEG_NT;0;777;Netz an Anbieter;12;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;5;Anbieter an Netz;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;90;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;105;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;390;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;590;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;120;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;30;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;27;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;24;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;21;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;18;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;15;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;12;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,09;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,085;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,08;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,075;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,07;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,065;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_HT;0;0,06;Netz an Anbieter;20;20;;
05.03.2018;11.03.2018;NEG_NT;0;80;Netz an Anbieter;80;80;;
05.03.2018;11.03.2018;NEG_NT;0;2,5;Netz an Anbieter;80;80;;
05.03.2018;11.03.2018;NEG_HT;0;78,75;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;125;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;218,75;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;400;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;187,5;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;250;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;373,5;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;700;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_HT;0;294;Netz an Anbieter;10;10;;
05.03.2018;11.03.2018;NEG_HT;0;310;Netz an Anbieter;5;5;;
05.03.2018;11.03.2018;NEG_NT;0;295;Netz an Anbieter;9;9;;
05.03.2018;11.03.2018;NEG_HT;0;250;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;550;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;5500;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;10,7;Anbieter an Netz;10;10;X;
05.03.2018;11.03.2018;NEG_HT;0;10,69;Anbieter an Netz;10;10;X;
05.03.2018;11.03.2018;NEG_HT;0;52;Netz an Anbieter;6;6;X;
05.03.2018;11.03.2018;NEG_HT;0;440;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;441;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;442;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;940;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;5600;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;0,03;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;0,02;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;0,01;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;32;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;33;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;34;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;35;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;439;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;469;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_NT;0;588;Netz an Anbieter;8;8;X;
05.03.2018;11.03.2018;NEG_HT;0;394;Netz an Anbieter;8;8;X;
05.03.2018;11.03.2018;NEG_NT;0;0,7;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;8,3;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;7,6;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;6,3;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;215;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;0,16;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;0,86;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;468;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;2,99;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;3;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;1214;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;1215;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;1224;Netz an Anbieter;10;10;X;
05.03.2018;11.03.2018;NEG_HT;0;199;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;1069;Netz an Anbieter;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;10,4;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;10,09;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;9,78;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;9,47;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;9,16;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;8,84;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;8,53;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;7,37;Anbieter an Netz;10;10;X;
05.03.2018;11.03.2018;NEG_HT;0;8,22;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;7,91;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;7,6;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;7,14;Anbieter an Netz;5;5;X;
05.03.2018;11.03.2018;NEG_HT;0;6,91;Anbieter an Netz;5;5;X;
