DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;459;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;1,75;Anbieter an Netz;40;40;;
28.05.2018;03.06.2018;NEG_HT;0;1,75;Anbieter an Netz;40;40;;
28.05.2018;03.06.2018;NEG_HT;0;1,75;Anbieter an Netz;40;40;;
28.05.2018;03.06.2018;NEG_HT;0;1,75;Anbieter an Netz;40;40;;
28.05.2018;03.06.2018;NEG_HT;0;1,75;Anbieter an Netz;40;40;;
28.05.2018;03.06.2018;NEG_HT;0;25;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_NT;0;348;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;399;Netz an Anbieter;7;7;;
28.05.2018;03.06.2018;NEG_NT;0;9299;Netz an Anbieter;7;7;;
28.05.2018;03.06.2018;NEG_HT;0;2,14;Anbieter an Netz;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;1,3;Anbieter an Netz;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;0,36;Anbieter an Netz;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;0,29;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;0,92;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;1,3;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;2,51;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;2,89;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;3,42;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;4,09;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;5,12;Netz an Anbieter;21;21;;
28.05.2018;03.06.2018;NEG_NT;0;747;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;20;20;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;15;15;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;6;6;;
28.05.2018;03.06.2018;NEG_HT;0;448;Netz an Anbieter;7;7;;
28.05.2018;03.06.2018;NEG_HT;0;459;Netz an Anbieter;7;7;;
28.05.2018;03.06.2018;NEG_HT;0;388;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;245;Netz an Anbieter;10;10;;
28.05.2018;03.06.2018;NEG_HT;0;314;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;379;Netz an Anbieter;14;14;;
28.05.2018;03.06.2018;NEG_HT;0;446;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_NT;0;736;Netz an Anbieter;19;19;;
28.05.2018;03.06.2018;NEG_HT;0;525;Netz an Anbieter;9;9;;
28.05.2018;03.06.2018;NEG_HT;0;550;Netz an Anbieter;8;8;;
28.05.2018;03.06.2018;NEG_NT;0;5350;Netz an Anbieter;9;9;;
28.05.2018;03.06.2018;NEG_NT;0;5100;Netz an Anbieter;8;8;;
28.05.2018;03.06.2018;NEG_HT;0;1773,33;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;1773,33;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;1773,33;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;1773,33;Netz an Anbieter;6;6;;
28.05.2018;03.06.2018;NEG_NT;0;747;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;489;Netz an Anbieter;7;7;;
28.05.2018;03.06.2018;NEG_HT;0;325;Netz an Anbieter;21;21;;
28.05.2018;03.06.2018;NEG_HT;0;458;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_NT;0;721;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;POS_HT;0;7422;Netz an Anbieter;8;8;;
28.05.2018;03.06.2018;POS_NT;0;7422;Netz an Anbieter;8;8;;
28.05.2018;03.06.2018;NEG_HT;0;287,75;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;354,75;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;454,75;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;419,8;Netz an Anbieter;5;5;;
28.05.2018;03.06.2018;NEG_HT;0;11,9;Anbieter an Netz;5;5;;
