DATUM VON;DATUM BIS;PRODUKTNAME;LEISTUNGSPREIS [EUR/MW];ARBEITSPREIS [EUR/MWh];AP_ZAHLUNGSRICHTUNG;ANGEBOTENE_LEISTUNG [MW];BEZUSCHLAGTE_LEISTUNG [MW];ANGEBOTE_AUS_AT
23.04.2018;29.04.2018;NEG_HT;0;232;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;5499;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;5499;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;500;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;15,8;Anbieter an Netz;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;5,2;Anbieter an Netz;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;0,1;Anbieter an Netz;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;74,2;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;44,2;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;333,82;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;14,6;Anbieter an Netz;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;0,2;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;1,2;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;2,2;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;94,2;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;242,2;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;0;7,1;Anbieter an Netz;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;0,1;Anbieter an Netz;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;7,4;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;9,4;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;12,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;219;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;470;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;684;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_NT;0;1139;Netz an Anbieter;19;19;;
23.04.2018;29.04.2018;NEG_HT;0;2130;Netz an Anbieter;9;9;;
23.04.2018;29.04.2018;NEG_HT;0;755;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_NT;0;5350;Netz an Anbieter;9;9;;
23.04.2018;29.04.2018;NEG_NT;0;3230;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_HT;0;689;Netz an Anbieter;9;9;;
23.04.2018;29.04.2018;NEG_HT;0;900;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_HT;0;354,75;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;398,75;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;449,75;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;0;354,75;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;486;Netz an Anbieter;19;19;;
23.04.2018;29.04.2018;NEG_HT;0;849;Netz an Anbieter;155;155;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;15;14;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;5997;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_HT;0;850;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;600;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;5,44;Anbieter an Netz;54;54;;
23.04.2018;29.04.2018;NEG_HT;0;5,85;Anbieter an Netz;48;48;;
23.04.2018;29.04.2018;NEG_HT;0;6,05;Anbieter an Netz;73;73;;
23.04.2018;29.04.2018;NEG_NT;0;850;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_NT;0;600;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;94;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;85;Netz an Anbieter;8;8;;
23.04.2018;29.04.2018;NEG_NT;0;69;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0;84,5;Netz an Anbieter;8;8;;
23.04.2018;29.04.2018;NEG_HT;0;849;Netz an Anbieter;40;40;;
23.04.2018;29.04.2018;NEG_HT;0;388,49;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;388,49;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;830;Netz an Anbieter;17;17;;
23.04.2018;29.04.2018;NEG_HT;0;684;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0;1139;Netz an Anbieter;9;9;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;11;11;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;707;Netz an Anbieter;8;8;;
23.04.2018;29.04.2018;NEG_HT;0;14,35;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;14,327;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;14,303;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;14,28;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;14,257;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;14,233;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;14,21;Anbieter an Netz;16;16;;
23.04.2018;29.04.2018;NEG_HT;0;5025,36;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;5126,95;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;440;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_HT;0;218;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_HT;0;849;Netz an Anbieter;56;56;;
23.04.2018;29.04.2018;NEG_HT;0;625;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;5800;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;5800;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;5000;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;354;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_HT;0;752;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;350;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;175;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;380;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;175;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;495;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0;9998;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_HT;0;900;Netz an Anbieter;28;28;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;150;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_HT;0;1,5;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_HT;0;1,5;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0;6,2;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;6,1;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;6;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;4,8;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;4,7;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;1,7;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;1,68;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;1,66;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;1,61;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;90;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;93;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;107;Netz an Anbieter;12;12;X;
23.04.2018;29.04.2018;NEG_NT;0;180;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;198;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;217;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;320;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;17,2;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;70;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;72;Netz an Anbieter;12;12;X;
23.04.2018;29.04.2018;NEG_HT;0;90;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;90,01;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;115;Netz an Anbieter;6;6;X;
23.04.2018;29.04.2018;NEG_NT;0;222;Netz an Anbieter;6;6;X;
23.04.2018;29.04.2018;NEG_HT;0;72;Netz an Anbieter;6;6;X;
23.04.2018;29.04.2018;NEG_HT;0;62;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;63;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;64;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;65;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;92;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;93;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;94;Netz an Anbieter;10;5;X;
23.04.2018;29.04.2018;NEG_NT;0;12,1;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;12,2;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;58,4;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;58,5;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;58,6;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;6,3;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;298;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;333;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;13,6;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;68;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;72;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;116;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;76;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;224;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_NT;0;345;Netz an Anbieter;10;5;X;
23.04.2018;29.04.2018;NEG_HT;0;6,35;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;47;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;68;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;93;Netz an Anbieter;10;7;X;
23.04.2018;29.04.2018;NEG_NT;0;323;Netz an Anbieter;7;6;X;
23.04.2018;29.04.2018;NEG_NT;0;87,97;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;73,97;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;109;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;224;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;324;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;7,21;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;7,1;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;183;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;184;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;270;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;274;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;17,32;Anbieter an Netz;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;17,23;Anbieter an Netz;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;16,77;Anbieter an Netz;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;16,48;Anbieter an Netz;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;7;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;11;Netz an Anbieter;10;10;X;
23.04.2018;29.04.2018;NEG_HT;0;21;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;47;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_HT;0;91;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0;99,99;Netz an Anbieter;5;5;X;
23.04.2018;29.04.2018;NEG_NT;0,4;997;Netz an Anbieter;11;11;;
23.04.2018;29.04.2018;NEG_NT;0,44;997;Netz an Anbieter;16;16;;
23.04.2018;29.04.2018;NEG_NT;0,48;997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;0,5;5,84;Anbieter an Netz;50;50;;
23.04.2018;29.04.2018;NEG_NT;0,53;997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0,58;997;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_NT;0,63;997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0,68;997;Netz an Anbieter;13;13;;
23.04.2018;29.04.2018;NEG_NT;0,72;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0,8;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0,83;3,91;Anbieter an Netz;10;10;;
23.04.2018;29.04.2018;NEG_NT;0,88;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;0,96;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,04;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,12;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,15;987;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;1,15;987;Netz an Anbieter;9;9;;
23.04.2018;29.04.2018;NEG_NT;1,2;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,28;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,36;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,44;5997;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;1,45;1900;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_NT;1,45;1900;Netz an Anbieter;28;28;;
23.04.2018;29.04.2018;NEG_NT;1,52;5997;Netz an Anbieter;9;9;;
23.04.2018;29.04.2018;NEG_NT;1,6;5997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;1,67;0,9;Anbieter an Netz;20;20;;
23.04.2018;29.04.2018;NEG_NT;1,68;5997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;1,75;519,75;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;1,76;5997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;1,81;5997;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_NT;1,83;5997;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_NT;1,85;5997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;1,97;5997;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;2,5;0,02;Anbieter an Netz;20;20;;
23.04.2018;29.04.2018;NEG_NT;2,5;5,38;Anbieter an Netz;51;51;;
23.04.2018;29.04.2018;NEG_NT;2,67;500;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;2,92;180;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;3,13;9999;Netz an Anbieter;15;15;;
23.04.2018;29.04.2018;NEG_NT;3,22;150;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;3,33;2,56;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_NT;3,64;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;3,67;229;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;3,94;0,3;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,03;350;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,08;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,17;4,55;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_NT;4,2;233;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,21;348,49;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,21;348,49;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,4;1773,67;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,5;1750;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,5;1750;Netz an Anbieter;143;143;;
23.04.2018;29.04.2018;NEG_NT;4,5;1750;Netz an Anbieter;37;37;;
23.04.2018;29.04.2018;NEG_NT;4,5;1750;Netz an Anbieter;53;53;;
23.04.2018;29.04.2018;NEG_NT;4,5;650;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_NT;4,5;149;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,52;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,74;12,9;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,75;398,75;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,83;580;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;4,96;63,4;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;5;5,23;Netz an Anbieter;20;20;;
23.04.2018;29.04.2018;NEG_NT;5;195,89;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;5;4,92;Anbieter an Netz;52;52;;
23.04.2018;29.04.2018;NEG_NT;5,2;351;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_NT;5,34;61;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;5,64;5750;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;5,74;115;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;5,8;1773,67;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;5,9;600;Netz an Anbieter;19;19;;
23.04.2018;29.04.2018;NEG_NT;5,9;1100;Netz an Anbieter;18;18;;
23.04.2018;29.04.2018;NEG_NT;5,9;1600;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;6;163,96;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;6,14;197;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;6,4;442;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;6,44;9950;Netz an Anbieter;8;8;;
23.04.2018;29.04.2018;NEG_NT;6,54;297;Netz an Anbieter;6;6;;
23.04.2018;29.04.2018;NEG_NT;6,7;1,8;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;6,84;371;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;6,99;519;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_NT;6,99;518;Netz an Anbieter;7;7;;
23.04.2018;29.04.2018;NEG_NT;7;215,14;Netz an Anbieter;21;21;;
23.04.2018;29.04.2018;NEG_NT;7,1;798;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;7,2;1773,67;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;7,35;235;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;7,35;235;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;7,74;1,8;Netz an Anbieter;10;10;;
23.04.2018;29.04.2018;NEG_NT;8;188,43;Netz an Anbieter;5;5;;
23.04.2018;29.04.2018;NEG_NT;8,5;135;Netz an Anbieter;40;40;;
